;show_date;Artist;Title;Album;Year
1340;Aug 21. 2022;Cage The Elephant;Back Against The Wall;Cage The Elephant;2009
1341;Aug 21. 2022;Vampire Weekend;Obvious Bicycle;Obvious Bicycle;2013
1342;Aug 21. 2022;Radiohead;Bodysnatchers;In Rainbows;2007
1343;Aug 21. 2022;The White Stripes;Dead Leaves And The Dirty Ground;White Blood Cells;2001
1344;Aug 21. 2022;The King Khan & BBQ Show;Alone Again;Bad News Boys;2015
1345;Aug 21. 2022;Neutral Milk Hotel;Holland. 1945;In The Aeroplane Over The Sea;2005
1346;Aug 21. 2022;Nirvana;About A Girl;Nirvana;2006
1347;Aug 21. 2022;Dinosaur Jr.;Feel The Pain;Without A Sound;2007
1348;Aug 21. 2022;Jenny Lewis & The Watson Twins;Handle With Care;Rabbit Fur Coat;2006
1349;Aug 21. 2022;Cracker;Euro-Trash Girl;Kerosene Hat;2008
1350;Aug 21. 2022;Supergrass;Mansize Rooster;Mansize Rooster;2015
1351;Aug 21. 2022;Snail Mail;Glory;Glory;2021
1352;Aug 21. 2022;My Morning Jacket;One Big Holiday;Okonokos;2008
1353;Aug 21. 2022;PJ Harvey;A Perfect Day Elise;Is This Desire?;1998
1354;Aug 21. 2022;Violent Femmes;Kiss Off;Add It Up (1981-1993);1993
1355;Aug 21. 2022;Veruca Salt;Volcano Girls;Eight Arms To Hold You;1997
1356;Aug 21. 2022;The Jon Spencer Blues Explosion;Orange;Orange;2010
1357;Aug 21. 2022;James and The Ultrasounds;Lover Man;Bad To Be Here;2015
1358;Aug 21. 2022;Car Seat Headrest;Not What I Needed;Not What I Needed;2016
1359;Aug 21. 2022;Parquet Courts;Everyday It Starts;Everyday It Starts;2014
1360;Aug 21. 2022;Pixies;Hey;Gold (Original Motion Picture Soundtrack);2004
1361;Aug 21. 2022;Hole;Celebrity Skin;1;2007
1362;Aug 21. 2022;Iceage;The Lord's Favorite;The Lord's Favorite;2014
1363;Aug 21. 2022;Courtney Barnett;Hopefulessness;Tell Me How You Really Feel;2018
1364;Aug 21. 2022;Wet Leg;Chaise Longue;Chaise Longue;2021
1365;Aug 21. 2022;Wilco;I'm the Man Who Loves You;What's Your 20? Essential Tracks 1994 - 2014;2014
1366;Aug 21. 2022;Yeah Yeah Yeahs;Maps;Valentine Disaster;2008
1367;Aug 21. 2022;Yo La Tengo;Sugarcube;Sugarcube;1997
1368;Aug 21. 2022;Talking Heads;Life During Wartime (Remastered LP Version );The Best Of Talking Heads;2004
1369;Aug 21. 2022;Dan Auerbach;I Want Some More;I Want Some More;2012
1370;Aug 18. 2022;Shane Theriot;Dirty Power;Dirty Power;2009
1371;Aug 18. 2022;Wet Leg;Wet Dream;Wet Dream;2021
1372;Aug 18. 2022;Weezer;My Name Is Jonas;Blue/Green/Red;2014
1373;Aug 18. 2022;The Cairo Gang;Be What You Are;Goes Missing;2015
1374;Aug 18. 2022;Ween;Captain Fantasy;Live at Stubb's;2003
1375;Aug 18. 2022;The War On Drugs;Red Eyes;Red Eyes;2013
1376;Aug 18. 2022;The Walkmen;Heartbreaker;Heaven;2012
1377;Aug 18. 2022;Violent Femmes;Gone Daddy Gone;Permanent Record: The Very Best Of The Violent Femmes;2014
1378;Aug 18. 2022;Veruca Salt;Seether;90s Rock Gold;2009
1379;Aug 18. 2022;Mitski;Cop Car;The Turning (Original Motion Picture Soundtrack);2020
1380;Aug 18. 2022;Stef Chura;17th Amendment;27: The Most Perfect Album;2018
1381;Aug 18. 2022;Supersuckers;Coattail Rider;Coattail Rider;2008
1382;Aug 18. 2022;The Grifters;Parting Shot;Parting Shot;2008
1383;Aug 18. 2022;The White Stripes;Party of Special Things to Do;Party of Special Things to Do;2015
1384;Aug 18. 2022;Black Lips;Disconnection;Disconnection;2009
1385;Aug 18. 2022;Vampire Weekend;Step;Modern Vampires of the City;2013
1386;Aug 18. 2022;The Vaccines;Teenage Icon;Teenage Icon;2012
1387;Aug 18. 2022;Uncle Tupelo;New Madrid;New Madrid;1993
1388;Aug 18. 2022;alt-J;Left Hand Free;Left Hand Free;2014
1389;Aug 18. 2022;Alex the Astronaut;I Think You're Great;I Think You're Great;2019
1390;Aug 18. 2022;The Amps;Tipp City;Tipp City;1995
1391;Aug 18. 2022;Arcade Fire;Neighborhood #1 (Tunnels);Funeral;2004
1392;Aug 18. 2022;Arctic Monkeys;Do I Wanna Know?;AM;2013
1393;Aug 18. 2022;Band Of Horses;Ode to LRC;Cease to Begin;2007
1394;Aug 18. 2022;Bass Drum of Death;White Fright;Bass Drum of Death;2013
1395;Aug 18. 2022;Best Coast;The End;Crazy For You;2012
1396;Aug 18. 2022;Blur;Song 2;Blur: The Best Of;2000
1397;Aug 18. 2022;Blushh;I’m Over It;Thx 4 Asking;2018
1398;Aug 18. 2022;Broken Bells;The High Road;Broken Bells;2010
1399;Aug 18. 2022;Built To Spill;Strange;Strange;2001
1400;Aug 18. 2022;Car Seat Headrest;Can't Cool Me Down;Can't Cool Me Down;2020
1401;Aug 18. 2022;Courtney Barnett;Canned Tomatoes;The Double EP: A Sea of Split Peas;2013
1402;Aug 18. 2022;Oregon Bike Trails;Cayucos;HairBrained (Original Motion Picture Soundtrack);2014
1403;Aug 18. 2022;Cold War Kids;Every Valley Is Not A Lake;Loyalty To Loyalty;2016
1404;Aug 14. 2022;Wet Leg;Wet Dream;Wet Dream;2021
1405;Aug 14. 2022;Weezer;My Name Is Jonas;Blue/Green/Red;2014
1406;Aug 14. 2022;The Cairo Gang;Be What You Are;Goes Missing;2015
1407;Aug 14. 2022;Ween;Captain Fantasy;Live at Stubb's;2003
1408;Aug 14. 2022;The War On Drugs;Red Eyes;Red Eyes;2013
1409;Aug 14. 2022;The Walkmen;Heartbreaker;Heaven;2012
1410;Aug 14. 2022;Veruca Salt;Seether;90s Rock Gold;2009
1411;Aug 14. 2022;Mitski;Cop Car;The Turning (Original Motion Picture Soundtrack);2020
1412;Aug 14. 2022;Stef Chura;17th Amendment;27: The Most Perfect Album;2018
1413;Aug 14. 2022;Supersuckers;Coattail Rider;Coattail Rider;2008
1414;Aug 14. 2022;The Grifters;Parting Shot;Parting Shot;2008
1415;Aug 14. 2022;The White Stripes;Party of Special Things to Do;Party of Special Things to Do;2015
1416;Aug 14. 2022;Black Lips;Disconnection;Disconnection;2009
1417;Aug 14. 2022;Vampire Weekend;Step;Modern Vampires of the City;2013
1418;Aug 14. 2022;The Vaccines;Teenage Icon;Teenage Icon;2012
1419;Aug 14. 2022;Uncle Tupelo;New Madrid;New Madrid;1993
1420;Aug 14. 2022;Warner/Chappell Productions;Just How I Feel;Acoustic Breeze;2015
1421;Aug 14. 2022;Ultra Orange;Don't Kiss Me Goodbye;Ultra Orange & Emmanuelle (Digital Deluxe Edition);2007
1422;Aug 14. 2022;alt-J;Left Hand Free;Left Hand Free;2014
1423;Aug 14. 2022;Alex the Astronaut;I Think You're Great;I Think You're Great;2019
1424;Aug 14. 2022;The Amps;Tipp City;Tipp City;1995
1425;Aug 14. 2022;Arcade Fire;Neighborhood #1 (Tunnels);Funeral;2004
1426;Aug 14. 2022;Arctic Monkeys;Do I Wanna Know?;AM;2013
1427;Aug 14. 2022;Band Of Horses;Ode to LRC;Cease to Begin;2007
1428;Aug 14. 2022;Bass Drum of Death;White Fright;Bass Drum of Death;2013
1429;Aug 14. 2022;Best Coast;The End;Crazy For You;2012
1430;Aug 14. 2022;Blur;Song 2;Blur: The Best Of;2000
1431;Aug 14. 2022;Blushh;I’m Over It;Thx 4 Asking;2018
1432;Aug 14. 2022;Broken Bells;The High Road;Broken Bells;2010
1433;Aug 14. 2022;Built To Spill;Strange;Strange;2001
1434;Aug 14. 2022;Car Seat Headrest;Can't Cool Me Down;Can't Cool Me Down;2020
1435;Aug 14. 2022;Courtney Barnett;Canned Tomatoes;The Double EP: A Sea of Split Peas;2013
1436;Aug 14. 2022;Oregon Bike Trails;Cayucos;HairBrained (Original Motion Picture Soundtrack);2014
1437;Aug 14. 2022;Cold War Kids;Every Valley Is Not A Lake;Loyalty To Loyalty;2016
1438;Aug 14. 2022;Astralasia;Realise Your Purpose;Astralogy;2014
1439;Aug 11. 2022;My Morning Jacket;Outta My System;Circuital;2011
1440;Aug 11. 2022;Ne-Hi;Since I've Been Thinking;NE-HI;2014
1441;Aug 11. 2022;Cold War Kids;Passing The Hat;Robbers & Cowards;2016
1442;Aug 11. 2022;Built to Spill;The First Song;Ultimate Alternative Wavers;1993
1443;Aug 11. 2022;Dinosaur Jr.;What Else Is New [2019 Remaster];Where You Been [Expanded & Remastered Edition];2019
1444;Aug 11. 2022;Tegan & Sara;So Jealous;The L Word: Season Three;2004
1445;Aug 11. 2022;The Stooges;I Wanna Be Your Dog;Classic Punk;2015
1446;Aug 11. 2022;Guided By Voices;The Official Ironmen Rally Song;The Official Ironmen Rally Song;1996
1447;Aug 11. 2022;Crocodiles;Neon Jesus;Flowers In The Dustbin;2011
1448;Aug 11. 2022;Pixies;Bird Dream of the Olympus Mons;Bird Dream of the Olympus Mons;1991
1449;Aug 11. 2022;Death Cab for Cutie;Bixby Canyon Bridge;Bixby Canyon Bridge;2008
1450;Aug 11. 2022;Ty Segall;The Drag;Singles 2007-2010;2011
1451;Aug 11. 2022;Wolf Parade;Valley Boy;Valley Boy;2017
1452;Aug 11. 2022;The Coathangers;Drifter;Parasite;2017
1453;Aug 11. 2022;Tacocat;Volcano (single);Volcano (single);2012
1454;Aug 11. 2022;Kevin Morby;1234;City Music;2017
1455;Aug 11. 2022;Black Rebel Motorcycle Club;Berlin;The Essential 00's Rock;2009
1456;Aug 11. 2022;The Velveteins;Don't Yah Feel Better?;Slow Wave;2017
1457;Aug 11. 2022;Parquet Courts;Stoned and Starving;Light Up Gold;2013
1458;Aug 11. 2022;Palehound;If You Met Her;A Place I'll Always Go;2017
1459;Aug 11. 2022;Neutral Milk Hotel;Gardenhead / Leave Me Alone;On Avery Island;1996
1460;Aug 11. 2022;The Libertines;The Man Who Would Be King;The Man Who Would Be King;2004
1461;Aug 11. 2022;JEFF the Brotherhood;Mellow Out;Mellow Out;2011
1462;Aug 11. 2022;Jay Som;I Think You're Alright (None);I Think You're Alright / Rush;2016
1463;Aug 11. 2022;Silver Jews;Inside the Golden Days of Missing You;The Natural Bridge;1996
1464;Aug 11. 2022;Strand of Oaks;Rest of It;Rest of It;2017
1465;Aug 11. 2022;Sonic Youth;Sugar Kane;End Of Days;2007
1466;Aug 11. 2022;The Donnas;Dancing with Myself (Single Version);Dancing with Myself (Single Version);2019
1467;Aug 11. 2022;Pavement;Extradition;Extradition;2006
1468;Aug 11. 2022;Radiohead;Kid A;Kid A;2000
1469;Aug 11. 2022;Regina Spektor;On the Radio;Begin To Hope (U.S. Version);2008
1470;Aug 11. 2022;Reigning Sound;You're So Strange;Time Bomb High School;2002
1471;Aug 11. 2022;The White Stripes;Offend In Every Way;White Blood Cells;2001
1472;Aug 7. 2022 ;BRONCHO;Class Historian;Just Enough Hip to Be Woman;2014
1473;Aug 7. 2022 ;Wet Leg;Wet Dream;Wet Dream;2021
1474;Aug 7. 2022 ;Courtney Barnett;Avant Gardener;The Double Ep: A Sea of Split Peas;2014
1475;Aug 7. 2022 ;The Shins;Know Your Onion!;Know Your Onion!;2005
1476;Aug 7. 2022 ;Nirvana;The Man Who Sold The World;MTV Unplugged In New York;1994
1477;Aug 7. 2022 ;Horsegirl;Billy;Billy;2021
1478;Aug 7. 2022 ;Husker Du;Books About UFOs;New Day Rising;2008
1479;Aug 7. 2022 ;Eleanor Friedberger;Stare at the Sun;Personal Record;2013
1480;Aug 7. 2022 ;Vampire Weekend;Harmony Hall;Harmony Hall / 2021;2019
1481;Aug 7. 2022 ;Wallows;I Don't Want to Talk;I Don't Want to Talk;2021
1482;Aug 7. 2022 ;Bloc Party;Traps;Traps;2021
1483;Aug 7. 2022 ;Modest Mouse;Convenient Parking;The Lonesome Crowded West;2021
1484;Aug 7. 2022 ;Radiohead;Karma Police;The Best Of;2008
1485;Aug 7. 2022 ;The Clash;Straight to Hell (Remastered);Hits Back Japan Version;2500
1486;Aug 7. 2022 ;The Linda Lindas;Growing Up;Growing Up;2022
1487;Aug 7. 2022 ;Chairlift;Bruises;Does You Inspire You;2009
1488;Aug 7. 2022 ;Cage The Elephant;Aberdeen;Thank You Happy Birthday;2011
1489;Aug 7. 2022 ;The Dead Weather;I Cut Like a Buffalo;Horehound;2500
1490;Aug 7. 2022 ;The Replacements;Shiftless When Idle;Shiftless When Idle;2008
1491;Aug 7. 2022 ;Cheena;Lost My Way;Spend the Night With...;2016
1492;Aug 7. 2022 ;Pavement;Trigger Cut/Wounded-Kite At :17;Trigger Cut/Wounded-Kite At :17;2010
1493;Aug 7. 2022 ;Dehd;Flying;Flower of Devotion;2020
1494;Aug 7. 2022 ;My Morning Jacket;Lay Low;Z;2008
1495;Aug 7. 2022 ;Nap Eyes;So Tired;Snapshot of a Beginner;2020
1496;Aug 7. 2022 ;Guided By Voices;Drag Days;Drag Days;1996
1497;Aug 7. 2022 ;Rilo Kiley;Portions For Foxes;More Adventurous;2004
1498;Aug 7. 2022 ;Beck;Where It's At;Odelay - Deluxe Edition;2008
1499;Aug 7. 2022 ;Parquet Courts;You've Got Me Wonderin' Now;You've Got Me Wonderin' Now;2013
1500;Aug 7. 2022 ;Car Seat Headrest;Stop Smoking (We Love You);Stop Smoking (We Love You);2018
1501;Aug 7. 2022 ;Black Lips;Family Tree;Family Tree;2011
1502;Aug 4. 2022 ;Broncho;Class Historian;Just Enough Hip To Be Woman;2014
1503;Aug 4. 2022 ;Wet Leg;Wet Dream;Wet Dream;2021
1504;Aug 4. 2022 ;Courtney Barnett;Avant Gardener;The Double Ep: A Sea of Split Peas;2014
1505;Aug 4. 2022 ;The Shins;Know Your Onion!;Know Your Onion!;2005
1506;Aug 4. 2022 ;Nirvana;The Man Who Sold The World;MTV Unplugged In New York;1994
1507;Aug 4. 2022 ;Horsegirl;Billy;Billy;2021
1508;Aug 4. 2022 ;Husker Du;Books About UFOs;New Day Rising;2008
1509;Aug 4. 2022 ;Eleanor Friedberger;Stare at the Sun;Personal Record;2013
1510;Aug 4. 2022 ;Vampire Weekend;Harmony Hall;Harmony Hall / 2021;2019
1511;Aug 4. 2022 ;Wallows;I Don't Want to Talk;I Don't Want to Talk;2021
1512;Aug 4. 2022 ;Bloc Party;Traps;Traps;2021
1513;Aug 4. 2022 ;Modest Mouse;Convenient Parking;The Lonesome Crowded West;2021
1514;Aug 4. 2022 ;Radiohead;Karma Police;The Best Of;2008
1515;Aug 4. 2022 ;The Clash;Straight to Hell (Remastered);Hits Back Japan Version;2500
1516;Aug 4. 2022 ;The Linda Lindas;Growing Up;Growing Up;2022
1517;Aug 4. 2022 ;Chairlift;Bruises;Does You Inspire You;2009
1518;Aug 4. 2022 ;Cage The Elephant;Aberdeen;Thank You Happy Birthday;2011
1519;Aug 4. 2022 ;The Dead Weather;I Cut Like a Buffalo;Horehound;2500
1520;Aug 4. 2022 ;The Replacements;Shiftless When Idle;Shiftless When Idle;2008
1521;Aug 4. 2022 ;Cheena;Lost My Way;Spend the Night With...;2016
1522;Aug 4. 2022 ;Pavement;Trigger Cut/Wounded-Kite At :17;Trigger Cut/Wounded-Kite At :17;2010
1523;Aug 4. 2022 ;Dehd;Flying;Flower of Devotion;2020
1524;Aug 4. 2022 ;Nap Eyes;So Tired;Snapshot of a Beginner;2020
1525;Aug 4. 2022 ;Guided By Voices;Drag Days;Drag Days;1996
1526;Aug 4. 2022 ;Rilo Kiley;Portions For Foxes;More Adventurous;2004
1527;Aug 4. 2022 ;Beck;Where It's At;Odelay - Deluxe Edition;2008
1528;Aug 4. 2022 ;Parquet Courts;You've Got Me Wonderin' Now;You've Got Me Wonderin' Now;2013
1529;Aug 4. 2022 ;Car Seat Headrest;Stop Smoking (We Love You);Stop Smoking (We Love You);2018
1530;Aug 4. 2022 ;Black Lips;Family Tree;Family Tree;2011
1531;Jul 31. 2022;The Shins;Australia;Wincing The Night Away;2007
1532;Jul 31. 2022;Modest Mouse;Ocean Breathes Salty (Album Version);Good News For People Who Love Bad News;2004
1533;Jul 31. 2022;The Dead Weather;So Far from Your Weapon;Horehound;2500
1534;Jul 31. 2022;Sebadoh;Willing To Wait;Willing To Wait;2006
1535;Jul 31. 2022;Tijuana Panthers;Advice;EP;2008
1536;Jul 31. 2022;Ty Segall;Drug Mugger;Mr. Face;2015
1537;Jul 31. 2022;Pixies;Debaser;Death To The Pixies;1997
1538;Jul 31. 2022;The Jon Spencer Blues Explosion;Cowboy;Orange;2010
1539;Jul 31. 2022;King Khan & the Shrines;Born to Die;Idle No More;2013
1540;Jul 31. 2022;Black Lips;Cold Hands;Good Bad Not Evil;2007
1541;Jul 31. 2022;Twerps;I Don't Mind;Range Anxiety;2015
1542;Jul 31. 2022;PJ Harvey;Down By The Water;To Bring You My Love;1995
1543;Jul 31. 2022;Limes;Merrilly;Tarantula! / Blue Blood;2011
1544;Jul 31. 2022;Matthew Sweet;Sick of Myself;Platinum & Gold Collection;1995
1545;Jul 31. 2022;Hinds;Bamboo;Demo;2014
1546;Jul 31. 2022;Pavement;Elevate Me Later;Elevate Me Later;2004
1547;Jul 31. 2022;The Black Keys;She Said. She Said;The Big Come Up;2008
1548;Jul 31. 2022;Cherry Glazerr;Nurse Ratched;Nurse Ratched;2016
1549;Jul 31. 2022;Blondie;One Way Or Another;Road Trip Songs;2019
1550;Jul 31. 2022;Crocodiles;I Wanna Kill;Summer Of Hate;2009
1551;Jul 31. 2022;Broken Bells;The Ghost Inside;The Ghost Inside;2010
1552;Jul 31. 2022;Car Seat Headrest;Vincent;Vincent;2016
1553;Jul 31. 2022;Broncho;Deena;Deena;2015
1554;Jul 31. 2022;Built To Spill;Sidewalk;Sidewalk;1999
1555;Jul 31. 2022;Courtney Barnett;Nobody Really Cares If You Don't Go to the Party;Sometimes I Sit and Think. and Sometimes I Just Sit;2015
1556;Jul 31. 2022;Radiohead;Man of War;Man of War;2017
1557;Jul 31. 2022;The White Stripes;Rag and Bone;Rag and Bone;2020
1558;Jul 31. 2022;Ne-Hi;Since I've Been Thinking;NE-HI;2014
1559;Jul 31. 2022;Neutral Milk Hotel;You've Passed;On Avery Island;1996
1560;Jul 31. 2022;Tacocat;The Internet;Lost Time;2016
1561;Jul 31. 2022;Frankie Cosmos;On the Lips;On the Lips;2016
1562;Jul 31. 2022;The Coathangers;Down Down;Nosebleed Weekend;2016
1563;Jul 31. 2022;The Unicorns;I Was Born (A Unicorn);Who Will Cut Our Hair When We're Gone? (Remastered);2014
1564;Jul 28. 2022;alt-J;Breezeblocks;An Awesome Wave (Deluxe Version);2012
1565;Jul 28. 2022;Nirvana;Breed;Nevermind;2011
1566;Jul 28. 2022;Night Beats;Outta Mind;Sonic Bloom;2013
1567;Jul 28. 2022;The Afghan Whigs;Summer's Kiss;Black Love (20th Anniversary Edition);2016
1568;Jul 28. 2022;Alabama Shakes;Hang Loose;Boys & Girls;2012
1569;Jul 28. 2022;The Amps;Pacer;Pacer;1995
1570;Jul 28. 2022;The B-52's;Dance This Mess Around;The B-52's;1987
1571;Jul 28. 2022;Band Of Horses;Cigarettes. Wedding Bands;Cease to Begin;2007
1572;Jul 28. 2022;Beat Happening;Fortune Cookie Prize;Look Around;2015
1573;Jul 28. 2022;Two Door Cinema Club;What You Know;OUI FM 2011;2011
1574;Jul 28. 2022;Pavement;Shady Lane/J Vs. S;Shady Lane/J Vs. S;2010
1575;Jul 28. 2022;Parquet Courts;These Boots Are Made For Walkin';These Boots Are Made For Walkin';2014
1576;Jul 28. 2022;Violent Femmes;American Music;Why Do Birds Sing?;2011
1577;Jul 28. 2022;The Strokes;Someday;Is This It;2001
1578;Jul 28. 2022;Kevin Morby;Rock Bottom;This Is A Photograph;2022
1579;Jul 28. 2022;Sylvan Esso;Sunburn;Sunburn;2022
1580;Jul 28. 2022;The Happy Fits;Hold Me Down;What Could Be Better;2020
1581;Jul 28. 2022;Fruit Bats;The Balcony;The Pet Parade;2021
1582;Jul 28. 2022;The Stone Roses;Love Spreads;Second Coming;1994
1583;Jul 28. 2022;Someone Still Loves You Boris Yeltsin;Step Brother City;The High Country;2015
1584;Jul 28. 2022;Splashh;All I Wanna Do;Comfort;2013
1585;Jul 28. 2022;Ron Gallo;Why Do You Have Kids?;Heavy Meta;2017
1586;Jul 28. 2022;Reigning Sound;I'd Much Rather Be With The Boys;Time Bomb High School;2002
1587;Jul 28. 2022;Radiohead;2 + 2 = 5;2 + 2 = 5;2003
1588;Jul 28. 2022;The Raconteurs;Salute Your Solution;Consolers Of The Lonely;2008
1589;Jul 28. 2022;The Psychedelic Furs;Pretty in Pink;Essential Rock - Definitive Rock Classics And Power Ballads;2009
1590;Jul 28. 2022;Portugal. The Man;So American;In the Mountain in the Cloud;2011
1591;Jul 28. 2022;Pixies;Where Is My Mind?;Death To The Pixies;1997
1592;Jul 28. 2022;Beck;The New Pollution;Odelay;1996
1593;Jul 28. 2022;DIIV;Out of Mind;Is the Is Are;2016
1594;Jul 28. 2022;Ezra Furman;Unbelievers;Unbelievers;2018
1595;Jul 28. 2022;Superchunk;Me & You & Jackie Mittoo;I Hate Music;2013
1596;Jul 28. 2022;The New Pornographers;Whiteout Conditions;Whiteout Conditions;2017
1597;Jul 28. 2022;Courtney Barnett;Pickles From The Jar;A Pair Of Pears (With Shadows);2014
1598;Jul 24. 2022;alt-J;Breezeblocks;An Awesome Wave (Deluxe Version);2012
1599;Jul 24. 2022;Nirvana;Breed;Nevermind;2011
1600;Jul 24. 2022;Night Beats;Outta Mind;Sonic Bloom;2013
1601;Jul 24. 2022;The Afghan Whigs;Summer's Kiss;Summer's Kiss;1996
1602;Jul 24. 2022;Alabama Shakes;Hang Loose;Hang Loose;2012
1603;Jul 24. 2022;The Amps;Pacer;Pacer;1995
1604;Jul 24. 2022;The B-52's;Dance This Mess Around;The B-52's;1987
1605;Jul 24. 2022;Band Of Horses;Cigarettes. Wedding Bands;Cease to Begin;2007
1606;Jul 24. 2022;Beat Happening;Fortune Cookie Prize;Look Around;2015
1607;Jul 24. 2022;Two Door Cinema Club;What You Know;OUI FM 2011;2011
1608;Jul 24. 2022;Pavement;Shady Lane/J Vs. S;Shady Lane/J Vs. S;2010
1609;Jul 24. 2022;Parquet Courts;These Boots Are Made For Walkin';These Boots Are Made For Walkin';2014
1610;Jul 24. 2022;Violent Femmes;American Music;Why Do Birds Sing?;2011
1611;Jul 24. 2022;The Strokes;Someday;Is This It;2001
1612;Jul 24. 2022;Kevin Morby;Rock Bottom;This Is A Photograph;2022
1613;Jul 24. 2022;Sylvan Esso;Sunburn;Sunburn;2022
1614;Jul 24. 2022;The Happy Fits;Hold Me Down;What Could Be Better;2020
1615;Jul 24. 2022;Fruit Bats;The Balcony;The Pet Parade;2021
1616;Jul 24. 2022;The Stone Roses;Love Spreads;Second Coming;1994
1617;Jul 24. 2022;Someone Still Loves You Boris Yeltsin;Step Brother City;The High Country;2015
1618;Jul 24. 2022;Splashh;All I Wanna Do;All I Wanna Do;2012
1619;Jul 24. 2022;Ron Gallo;Why Do You Have Kids?;Heavy Meta;2017
1620;Jul 24. 2022;Reigning Sound;I'd Much Rather Be with the Boys;Time Bomb High School;2002
1621;Jul 24. 2022;Radiohead;2 + 2 = 5;2 + 2 = 5;2003
1622;Jul 24. 2022;The Raconteurs;Salute Your Solution;Consolers Of The Lonely;2008
1623;Jul 24. 2022;The Psychedelic Furs;Pretty in Pink;Essential Rock - Definitive Rock Classics And Power Ballads;2009
1624;Jul 24. 2022;Portugal. The Man;So American;In the Mountain in the Cloud;2011
1625;Jul 24. 2022;Pixies;Where Is My Mind?;Death To The Pixies;1997
1626;Jul 24. 2022;Beck;The New Pollution;Odelay;1996
1627;Jul 24. 2022;DIIV;Out of Mind;Is the Is Are;2016
1628;Jul 24. 2022;Ezra Furman;Unbelievers;Unbelievers;2018
1629;Jul 24. 2022;Superchunk;Me & You & Jackie Mittoo;I Hate Music;2013
1630;Jul 24. 2022;The New Pornographers;Whiteout Conditions;Whiteout Conditions;2017
1631;Jul 24. 2022;Courtney Barnett;Pickles From The Jar;A Pair Of Pears (With Shadows);2014
1632;Jul 21. 2022;CAKE;The Distance;Fashion Nugget;2001
1633;Jul 21. 2022;R.E.M.;Supernatural Superserious;Accelerate (Standard Version);2008
1634;Jul 21. 2022;Black Lips;Go out and Get It;Arabia Mountain;2011
1635;Jul 21. 2022;Superchunk;Me & You & Jackie Mittoo;I Hate Music;2013
1636;Jul 21. 2022;Built to Spill;Get A Life;Ultimate Alternative Wavers;1993
1637;Jul 21. 2022;Yoko and the Oh No's;She Ain't Mine;Yoko and the Oh No's;2015
1638;Jul 21. 2022;Wolf Parade;Modern World;Apologies To The Queen Mary;2005
1639;Jul 21. 2022;Yo La Tengo;Big Day Coming;Big Day Coming;1993
1640;Jul 21. 2022;Ty Segall;Shoot You Up;Freedom's Goblin;2018
1641;Jul 21. 2022;Vampire Weekend;Run;Run;2010
1642;Jul 21. 2022;Twin Peaks;Keep It Together;Down In Heaven;2016
1643;Jul 21. 2022;Jay Reatard;Oh It's Such A Shame;Blood Visions;2009
1644;Jul 21. 2022;Tapes ‘n Tapes;Insistor;The Loon;2006
1645;Jul 21. 2022;Tame Impala;Solitude Is Bliss;InnerSpeaker;2010
1646;Jul 21. 2022;Talking Heads;Sugar on My Tongue (2003 Remaster);Sugar on My Tongue (Remastered);2014
1647;Jul 21. 2022;The White Stripes;I Can't Wait;I Can't Wait;2001
1648;Jul 21. 2022;Supergrass;Alright;Lol;2009
1649;Jul 21. 2022;Spookyland;Discipline;Beauty Already Beautiful;2016
1650;Jul 21. 2022;Sonic Youth;Junkie's Promise;Washing Machine;1995
1651;Jul 21. 2022;Sleater-Kinney;Bury Our Friends;Bury Our Friends;2015
1652;Jul 21. 2022;Parquet Courts;Dust;Dust;2016
1653;Jul 21. 2022;Chastity Belt;It's Obvious;I Used to Spend So Much Time Alone;2017
1654;Jul 21. 2022;Jon Spencer Blues Explosion;The Midnight Creep;Plastic Fang;2002
1655;Jul 21. 2022;Radiohead;There. There;There. There;2003
1656;Jul 21. 2022;Wilco;Kamera;Kamera;2002
1657;Jul 21. 2022;Vivian Girls;Lake House;Share the Joy;2016
1658;Jul 21. 2022;Violent Femmes;Gimme The Car [1983 Rough Trade UK Single];Violent Femmes;1996
1659;Jul 21. 2022;My Morning Jacket;First Light;Circuital;2011
1660;Jul 21. 2022;Okkervil River;Unless It's Kicks;The Stage Names;2007
1661;Jul 21. 2022;The Breeders;Drivin' on 9;Drivin' on 9;1993
1662;Jul 21. 2022;Tobin Sprout;Future Boy Today / Man of Tomorrow;Future Boy Today / Man of Tomorrow;2016
1663;Jul 21. 2022;The Kills;Ticket Man;No Wow;2005
1664;Jul 21. 2022;Car Seat Headrest;My Boy;My Boy;2018
1665;Jul 17. 2022;Vampire Weekend;M79 (Album);Vampire Weekend;2008
1666;Jul 17. 2022;Beck;Girl;Guero;2005
1667;Jul 17. 2022;Oblivians;Bald Headed Woman;Best of the Worst (93-97);2012
1668;Jul 17. 2022;Lucy Dacus;Hot & Heavy;Hot & Heavy;2021
1669;Jul 17. 2022;Limes;Poor Boy;Tarantula! / Blue Blood;2011
1670;Jul 17. 2022;Courtney Barnett;Rae Street;Things Take Time. Take Time;2021
1671;Jul 17. 2022;Ultimate Sound Effects Library;Car Sound Effects;Sound Effects Library for Internet Videos. Vol. 1;2015
1672;Jul 17. 2022;Guided By Voices;Mincer Ray;Bee Thousand;2005
1673;Jul 17. 2022;Hanni El Khatib;Black Constellation;Savage Times;2017
1674;Jul 17. 2022;Weaves;Drag Me Down;Drag Me Down;2018
